X,Y,wmElementN,wmType,wmDeviceTy,wmDevice_1,wmDevice_2,wmDevice_3,wmLightTab,wmLightT_1,wmLatitude,wmLongitud,icon_url
-92.6181813838408,47.9530483196567,13-2-14010-F4,Device,Fuse,,,Fuse,30T,100 Amp Tube,47.95314407350,-92.61816406250,./0.png
-92.6745858655936,47.8139797884675,13-3-15532-F4,Device,Fuse,,,Fuse,20T,100 Amp Tube,47.81407547000,-92.67456817630,./0.png
-92.670543161928,47.8606188784368,13-5-15517-F6,Device,Fuse,Fuse,,,50T,100 Amp Tube,47.86071395870,-92.67053222660,./0.png
-92.6889275635025,47.8563700368748,13-3-15518-F34,Device,Fuse,Fuse,Fuse,Fuse,40T,100 Amp Tube,47.85646438600,-92.68891143800,./0.png
-92.6729312838435,47.8030333890952,13-3-15532-F3,Device,Fuse,,Fuse,,20T,100 Amp Tube,47.80312728880,-92.67292022710,./0.png
-92.6716958894137,47.9301522387415,13-2-14020-F11,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.93024826050,-92.67168426510,./0.png
-92.693681371742,47.8567614847905,13-3-15518-F33,Device,Fuse,,Fuse,,40T,100 Amp Tube,47.85685729980,-92.69366455080,./0.png
-92.8290244984946,47.9450196760785,13-1-13918-F2,Device,Fuse,,Fuse,,50T,100 Amp Tube,47.94511413570,-92.82901000980,./0.png
-92.6867130447634,47.8534652596899,13-3-15518-F32,Device,Fuse,Fuse,Fuse,Fuse,40T,100 Amp Tube,47.85356140140,-92.68669891360,./0.png
-92.7255029204007,47.8639285100273,13-4-15411-F10,Device,Fuse,Fuse,,,50T,100 Amp Tube,47.86402511600,-92.72548675540,./0.png
-92.6229878374727,48.0109870147268,13-2-12522-F4,Device,Fuse,,Fuse,,12T,100 Amp Tube,48.01108169560,-92.62297058110,./0.png
-92.7651524982181,47.8620854319869,13-4-15416-F1,Device,Fuse,,Fuse,,50T,100 Amp Tube,47.86218261720,-92.76513671880,./0.png
-92.7299868751562,47.8631483187781,13-4-15411-F9,Device,Fuse,Fuse,,,50T,100 Amp Tube,47.86324310300,-92.72997283940,./0.png
-92.6822815580831,47.8524772131095,13-3-15518-F31,Device,Fuse,,,Fuse,25T,100 Amp Tube,47.85257339480,-92.68226623540,./0.png
-92.7337697123097,47.8632526132599,13-4-15411-F8,Device,Fuse,Fuse,,,50T,100 Amp Tube,47.86334609990,-92.73375701900,./0.png
-92.6963796401632,47.8532151594257,13-3-15518-F30,Device,Fuse,Fuse,,,40T,100 Amp Tube,47.85330963130,-92.69636535640,./0.png
-92.6749398266578,47.8112264257164,13-3-15531-F4,Device,Fuse,Fuse,,,20T,100 Amp Tube,47.81132125850,-92.67492675780,./0.png
-92.626537175359,47.8027958923613,13-3-16803-F1,Device,Fuse,,Fuse,,12T,100 Amp Tube,47.80289077760,-92.62652587890,./0.png
-92.7832869347205,47.8628319786082,13-4-15409-F6,Device,Fuse,Fuse,Fuse,,50T,100 Amp Tube,47.86292648320,-92.78327178960,./0.png
-92.6726914143825,47.9418682270225,13-2-14017-F7,Device,Fuse,,,Fuse,30T,100 Amp Tube,47.94196319580,-92.67267608640,./0.png
-92.6562551049507,47.9121539910919,13-2-14029-F2,Device,Fuse,,Fuse,,50T,100 Amp Tube,47.91225051880,-92.65624237060,./0.png
-92.6484284127855,47.9559733769344,13-2-14009-F5,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.95606994630,-92.64841461180,./0.png
-92.7830609189295,47.8631405080668,13-4-15409-F5,Device,Fuse,,Fuse,,30T,100 Amp Tube,47.86323547360,-92.78304290770,./0.png
-92.6314481232232,47.9538802053089,13-2-14010-F3,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.95397567750,-92.63143157960,./0.png
-92.6748651036137,47.8316499536778,13-3-15529-F4,Device,Fuse,Fuse,,,20T,100 Amp Tube,47.83174514770,-92.67485046390,./0.png
-92.6280590076229,47.9536465393889,13-2-14010-F2,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.95374298100,-92.62804412840,./0.png
-92.7184277998036,47.8910143376731,13-1-15401-F2,Device,Fuse,,,Fuse,50T,100 Amp Tube,47.89110946660,-92.71841430660,./0.png
-92.7606964344067,47.8620896704652,13-4-15415-F1,Device,Fuse,,Fuse,,50T,100 Amp Tube,47.86218643190,-92.76068115230,./0.png
-92.7557954527545,47.8629644856325,13-4-15410-F2,Device,Fuse,Fuse,,,50T,100 Amp Tube,47.86305999760,-92.75578308110,./0.png
-92.7863875366533,47.8622291507707,13-4-15417-F2,Device,Fuse,,Fuse,,50T,100 Amp Tube,47.86232376100,-92.78637695310,./0.png
-92.7170879338673,47.8622837716874,13-3-15413-F5,Device,Fuse,,,Fuse,40T,100 Amp Tube,47.86238098140,-92.71707153320,./0.png
-92.6778755301232,47.8171981343082,13-3-15531-F3,Device,Fuse,,,Fuse,12T,100 Amp Tube,47.81729507450,-92.67786407470,./0.png
-92.7830752805308,47.8643994382535,13-4-15409-F4,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.86449432370,-92.78305816650,./0.png
-92.6848197062859,47.8609082054468,13-5-15507-F3,Device,Fuse,,,Fuse,50T,100 Amp Tube,47.86100387570,-92.68480682370,./0.png
-92.6401167669808,47.9190174351999,13-2-14028-F1,Device,Fuse,,Fuse,,50T,100 Amp Tube,47.91911315920,-92.64009857180,./0.png
-92.6620530585336,47.9258928521042,13-2-14020-F10,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.92598724370,-92.66204071040,./0.png
-92.7168449981587,47.8612099858733,13-3-15413-F4,Device,Fuse,,Fuse,,40T,100 Amp Tube,47.86130523680,-92.71682739260,./0.png
-92.7451350425592,47.8331490860668,13-4-15427-F2,Device,Fuse,,,Fuse,20T,100 Amp Tube,47.83324432370,-92.74511718750,./0.png
-92.6710153352896,47.9985537019893,13-2-12529-F1,Device,Fuse,,Fuse,,12T,100 Amp Tube,47.99864959720,-92.67099761960,./0.png
-92.6862501379294,47.8489279233097,13-3-15518-F28,Device,Fuse,Fuse,Fuse,Fuse,40T,100 Amp Tube,47.84902191160,-92.68623352050,./0.png
-92.6756051077115,47.9390981398655,13-2-14017-F6,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.93919372560,-92.67559051510,./0.png
-92.6653282282357,47.9445511480181,13-2-14017-F5,Device,Fuse,,,Fuse,30T,100 Amp Tube,47.94464492800,-92.66531372070,./0.png
-92.5887090831573,47.9665057037932,13-2-14001-F1,Device,Fuse,,,Fuse,20T,100 Amp Tube,47.96660232540,-92.58869171140,./0.png
-92.6609398339226,47.9395494670501,13-2-14017-F4,Device,Fuse,,Fuse,,20T,100 Amp Tube,47.93964385990,-92.66092681880,./0.png
-92.6778964592293,47.8608269786321,13-5-15518-F2,Device,Fuse,Fuse,,,50T,100 Amp Tube,47.86092376710,-92.67787933350,./0.png
-92.6745205714021,47.9317971656812,13-2-14020-F9,Device,Fuse,,,Fuse,30T,100 Amp Tube,47.93189239500,-92.67450714110,./0.png
-92.7834834961354,47.8685532178159,13-4-15408-F6,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.86864852910,-92.78347015380,./0.png
-92.658947990922,47.802790541738,13-3-16805-F1,Device,Fuse,,Fuse,,20T,100 Amp Tube,47.80288696290,-92.65893554690,./0.png
-92.6442987527613,47.9267105298915,13-2-14021-F3,Device,Fuse,Fuse,,,25T,100 Amp Tube,47.92680740360,-92.64428710940,./0.png
-92.7640166017054,47.8624446858533,13-4-15409-F3,Device,Fuse,,Fuse,,50T,100 Amp Tube,47.86254119870,-92.76399993900,./0.png
-92.7617376179653,47.891623998699,13-1-15403-F1,Device,Fuse,,Fuse,,50T,100 Amp Tube,47.89171981810,-92.76172637940,./0.png
-92.8046877572427,47.8627308186259,13-4-15408-F5,Device,Fuse,Fuse,,,50T,100 Amp Tube,47.86282730100,-92.80467224120,./0.png
-92.6986100717734,47.8608494142978,13-2-15413-F2,Device,Fuse,Fuse,,,50T,100 Amp Tube,47.86094665530,-92.69859313960,./0.png
-92.6602115375545,47.8608525858287,13-5-15517-F5,Device,Fuse,Fuse,,,50T,100 Amp Tube,47.86094665530,-92.66019439700,./0.png
-92.6380276435063,47.9539200508371,13-2-14009-F4,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.95401382450,-92.63801574710,./0.png
-92.6862781102773,47.8563319336288,13-3-15518-F27,Device,Fuse,Fuse,,,25T,100 Amp Tube,47.85642623900,-92.68626403810,./0.png
-92.6796979556837,47.8536299049701,13-3-15518-F26,Device,Fuse,Fuse,Fuse,Fuse,40T,100 Amp Tube,47.85372543330,-92.67967987060,./0.png
-92.6527440373857,47.8594337257051,13-5-15516-F2,Device,Fuse,,Fuse,,50T,100 Amp Tube,47.85952758790,-92.65273284910,./0.png
-92.7081129597489,47.858136542733,13-3-15413-F3,Device,Fuse,Fuse,,,40T,100 Amp Tube,47.85823059080,-92.70809936520,./0.png
-92.7173900739991,47.8873016350076,13-1-15401-F1,Device,Fuse,Fuse,,,50T,100 Amp Tube,47.88739776610,-92.71737670900,./0.png
-92.7332521980774,47.9215986454565,13-1-13923-F1,Device,Fuse,Fuse,,,20T,100 Amp Tube,47.92169570920,-92.73323822020,./0.png
-92.6642557799067,47.8858574898128,13-2-15505-F2,Device,Fuse,Fuse,,,50T,100 Amp Tube,47.88595199580,-92.66423797610,./0.png
-92.656740256002,47.9125868645942,13-2-14029-F1,Device,Fuse,,Fuse,,50T,100 Amp Tube,47.91268157960,-92.65672302250,./0.png
-92.6444192403923,47.9223474668151,13-2-14021-F2,Device,Fuse,Fuse,,,25T,100 Amp Tube,47.92244338990,-92.64440155030,./0.png
-92.6232937209278,48.0151339610092,13-2-12522-F3,Device,Fuse,,Fuse,,12T,100 Amp Tube,48.01522827150,-92.62327575680,./0.png
-92.7188629083283,47.8333283676959,13-4-15425-F1,Device,Fuse,,,Fuse,12T,100 Amp Tube,47.83342361450,-92.71884918210,./0.png
-92.6093121519415,47.8167266787067,13-3-15535-F1,Device,Fuse,,Fuse,,12T,100 Amp Tube,47.81682205200,-92.60929870610,./0.png
-92.6937418446409,47.8596875966421,13-3-15518-F25,Device,Fuse,Fuse,,,40T,100 Amp Tube,47.85978317260,-92.69372558590,./0.png
-92.7952555980011,47.8622688917581,13-4-15408-F4,Device,Fuse,,Fuse,,50T,100 Amp Tube,47.86236572270,-92.79524230960,./0.png
-92.6856966813784,47.8563155678782,13-3-15518-F24,Device,Fuse,Fuse,Fuse,Fuse,25T,100 Amp Tube,47.85641098020,-92.68568420410,./0.png
-92.6422191635966,47.8613527590716,13-5-15509-F2,Device,Fuse,,,Fuse,50T,100 Amp Tube,47.86144638060,-92.64220428470,./0.png
-92.78366943166,47.8669642288054,13-4-15408-F3,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.86705780030,-92.78365325930,./0.png
-92.712843061043,47.859907709715,13-3-15413-F2,Device,Fuse,Fuse,Fuse,Fuse,40T,100 Amp Tube,47.86000442500,-92.71282958980,./0.png
-92.6748759753623,47.8606946518608,13-5-15518-F1,Device,Fuse,Fuse,,,50T,100 Amp Tube,47.86079025270,-92.67485809330,./0.png
-92.8297241477809,47.9573593969292,13-1-13812-F1,Device,Fuse,,,Fuse,50T,100 Amp Tube,47.95745468140,-92.82971191410,./0.png
-92.660162388675,47.9033251751091,13-2-14032-F4,Device,Fuse,Fuse,,,50T,100 Amp Tube,47.90341949460,-92.66014862060,./0.png
-92.6746272197853,47.8067459437064,13-3-15532-F7,Device,Fuse,,,Fuse,20T,100 Amp Tube,47.80684280400,-92.67461395260,./0.png
-92.6472941610699,47.8606659200813,13-5-15516-F1,Device,Fuse,Fuse,,,50T,100 Amp Tube,47.86075973510,-92.64727783200,./0.png
-92.6742007985761,47.9319768037752,13-2-14020-F8,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.93207168580,-92.67418670650,./0.png
-92.6530716676786,47.861213116913,13-5-15509-F1,Device,Fuse,,,Fuse,50T,100 Amp Tube,47.86130905150,-92.65305328370,./0.png
-92.6823477785918,47.8475761567443,13-3-15518-F23,Device,Fuse,,Fuse,,40T,100 Amp Tube,47.84767150880,-92.68233489990,./0.png
-92.6752142086511,47.8218002662092,13-3-15530-F2,Device,Fuse,,Fuse,,12T,100 Amp Tube,47.82189559940,-92.67520141600,./0.png
-92.6545884299275,47.8610417485556,13-5-15508-F4,Device,Fuse,,,Fuse,50T,100 Amp Tube,47.86113739010,-92.65457153320,./0.png
-92.7200076580745,47.8979031453607,13-1-13936-F2,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.89799880980,-92.71999359130,./0.png
-92.6842424903006,47.863977332889,13-2-15507-F6,Device,Fuse,,Fuse,,50T,100 Amp Tube,47.86407089230,-92.68422698970,./0.png
-92.6854381045901,47.861070682293,13-2-15507-F5,Device,Fuse,Fuse,,,50T,100 Amp Tube,47.86116790770,-92.68542480470,./0.png
-92.5429108292018,47.9578460494972,13-2-14108-F1,Device,Fuse,,,Fuse,12T,100 Amp Tube,47.95794296260,-92.54289245610,./0.png
-92.7201259895122,47.892669008461,13-1-13936-F1,Device,Fuse,Fuse,,,50T,100 Amp Tube,47.89276504520,-92.72010803220,./0.png
-92.6361392487469,47.929918087639,13-2-14021-F1,Device,Fuse,Fuse,,,15T,100 Amp Tube,47.93001174930,-92.63612365720,./0.png
-92.6482818762187,47.8030383729507,13-3-15533-F1,Device,Fuse,,Fuse,,12T,100 Amp Tube,47.80313491820,-92.64826965330,./0.png
-92.6774607721515,47.8537898325534,13-3-15518-F21,Device,Fuse,Fuse,,,40T,100 Amp Tube,47.85388565060,-92.67744445800,./0.png
-92.6638466245175,47.8610865432875,13-5-15508-F3,Device,Fuse,,,Fuse,50T,100 Amp Tube,47.86118316650,-92.66383361820,./0.png
-92.6412716588061,47.9547663919641,13-2-14009-F3,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.95486068730,-92.64125823970,./0.png
-92.7947631166772,47.8629390541028,13-4-15408-F2,Device,Fuse,Fuse,,,50T,100 Amp Tube,47.86303329470,-92.79474639890,./0.png
-92.8041321168281,47.9127559262622,13-1-13929-F2,Device,Fuse,Fuse,,,50T,100 Amp Tube,47.91285324100,-92.80411529540,./0.png
-92.7928377810826,47.8627241926275,13-4-15408-F1,Device,Fuse,Fuse,,,50T,100 Amp Tube,47.86281967160,-92.79282379150,./0.png
-92.6594765533362,47.9519479604606,13-2-14008-F3,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.95204162600,-92.65946197510,./0.png
-92.6741727997527,47.8139914861148,13-3-15532-F2,Device,Fuse,Fuse,,,20T,100 Amp Tube,47.81408691410,-92.67415618900,./0.png
-92.7282138440614,47.8628931221251,13-4-15411-F7,Device,Fuse,,,Fuse,50T,100 Amp Tube,47.86298751830,-92.72820281980,./0.png
-92.6073766419213,47.9574844913027,13-2-14011-F2,Device,Fuse,,,Fuse,25T,100 Amp Tube,47.95758056640,-92.60736083980,./0.png
-92.7914123505003,47.9044673995815,13-1-13932-F1,Device,Fuse,Fuse,,,50T,100 Amp Tube,47.90456390380,-92.79139709470,./0.png
-92.6624223734723,47.9256664782348,13-2-14020-F7,Device,Fuse,,,Fuse,30T,100 Amp Tube,47.92576217650,-92.66240692140,./0.png
-92.6667694401803,47.9421764850292,13-2-14017-F3,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.94227218630,-92.66675567630,./0.png
-92.6700098694661,47.9292076225615,13-2-14020-F6,Device,Fuse,,Fuse,,30T,100 Amp Tube,47.92930221560,-92.66999816890,./0.png
-92.6972080736861,47.8611453289533,13-2-15413-F1,Device,Fuse,,,Fuse,50T,100 Amp Tube,47.86124038700,-92.69719696040,./0.png
-92.7299431261826,47.8629043529994,13-4-15411-F6,Device,Fuse,,Fuse,,50T,100 Amp Tube,47.86299896240,-92.72992706300,./0.png
-92.7825708240835,47.8792529284083,13-4-15404-F2,Device,Fuse,,Fuse,,30T,100 Amp Tube,47.87934875490,-92.78255462650,./0.png
-92.8287948931278,47.9517619488922,13-1-13907-F1,Device,Fuse,,,Fuse,50T,100 Amp Tube,47.95185852050,-92.82878112790,./0.png
-92.6599284539783,47.951814696901,13-2-14008-F2,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.95191192630,-92.65991210940,./0.png
-92.6630270864285,47.9489662365263,13-2-14017-F12,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.94906234740,-92.66300964360,./0.png
-92.6336959284227,47.9538493797551,13-2-14009-F2,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.95394515990,-92.63368225100,./0.png
-92.7692419919341,47.8625815563356,13-4-15409-F2,Device,Fuse,Fuse,,,50T,100 Amp Tube,47.86267852780,-92.76922607420,./0.png
-92.6747403258888,47.8252706027628,13-3-15529-F3,Device,Fuse,,,Fuse,20T,100 Amp Tube,47.82536697390,-92.67472839360,./0.png
-92.7187941997335,47.8647277424156,13-1-15412-F1,Device,Fuse,,,Fuse,50T,100 Amp Tube,47.86482238770,-92.71878051760,./0.png
-92.7215266313066,47.9031167874693,13-1-13935-F1,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.90321350100,-92.72151184080,./0.png
-92.7831609313369,47.8896212425259,13-4-15404-F1,Device,Fuse,,Fuse,,30T,100 Amp Tube,47.88971710210,-92.78314971920,./0.png
-92.8024529253647,47.911793144477,13-1-13929-F1,Device,Fuse,Fuse,,Fuse,50T,100 Amp Tube,47.91188812260,-92.80243682860,./0.png
-92.6599608999161,47.8987363232719,13-2-14032-F3,Device,Fuse,,Fuse,,50T,100 Amp Tube,47.89883041380,-92.65994262700,./0.png
-92.6881080627115,47.8491069367164,13-3-15518-F20,Device,Fuse,,,Fuse,40T,100 Amp Tube,47.84920120240,-92.68809509280,./0.png
-92.66340250376,47.8609181022524,13-5-15508-F2,Device,Fuse,,,Fuse,50T,100 Amp Tube,47.86101531980,-92.66339111330,./0.png
-92.6916107329148,47.8568871564697,13-3-15518-F19,Device,Fuse,Fuse,,,40T,100 Amp Tube,47.85698318480,-92.69159698490,./0.png
-92.7760124746958,47.8918015051027,13-1-15404-F1,Device,Fuse,Fuse,Fuse,Fuse,50T,100 Amp Tube,47.89189529420,-92.77600097660,./0.png
-92.6577522793791,47.8607175451502,13-5-15517-F4,Device,Fuse,Fuse,,,50T,100 Amp Tube,47.86081314090,-92.65773773190,./0.png
-92.8286724834494,47.9274983221626,13-1-13919-F3,Device,Fuse,Fuse,,Fuse,50T,100 Amp Tube,47.92759323120,-92.82865905760,./0.png
-92.6778834946944,47.8609931042167,13-5-15507-F2,Device,Fuse,,,Fuse,50T,100 Amp Tube,47.86108779910,-92.67787170410,./0.png
-92.6738291563707,47.804722071617,13-3-15532-F1,Device,Fuse,,,Fuse,20T,100 Amp Tube,47.80481719970,-92.67381286620,./0.png
-92.732775768487,47.8627333813203,13-4-15411-F5,Device,Fuse,,Fuse,,50T,100 Amp Tube,47.86282730100,-92.73275756840,./0.png
-92.6822783860771,47.8523769893984,13-3-15518-F18,Device,Fuse,Fuse,Fuse,Fuse,25T,100 Amp Tube,47.85247421260,-92.68226623540,./0.png
-92.8277312005335,47.9275235463391,13-1-13919-F2,Device,Fuse,,Fuse,,50T,100 Amp Tube,47.92761993410,-92.82772064210,./0.png
-92.675249926198,47.8294116699738,13-3-15530-F1,Device,Fuse,,Fuse,,20T,100 Amp Tube,47.82950592040,-92.67523193360,./0.png
-92.6600751625863,47.9027604301436,13-2-14032-F2,Device,Fuse,,Fuse,,50T,100 Amp Tube,47.90285491940,-92.66005706790,./0.png
-92.6577970733059,47.8610201397454,13-5-15508-F1,Device,Fuse,,,Fuse,50T,100 Amp Tube,47.86111450200,-92.65778350830,./0.png
-92.7881794938365,47.847810240681,13-4-15417-F1,Device,Fuse,,Fuse,,30T,100 Amp Tube,47.84790420530,-92.78816223140,./0.png
-92.6846512024696,47.8708129162465,13-2-15507-F4,Device,Fuse,Fuse,,,50T,100 Amp Tube,47.87090682980,-92.68463897710,./0.png
-92.6631769028438,47.9467617164054,13-2-14017-F2,Device,Fuse,,Fuse,,30T,100 Amp Tube,47.94685745240,-92.66316223140,./0.png
-92.6615856858679,47.924941531104,13-2-14020-F5,Device,Fuse,Fuse,Fuse,Fuse,30T,100 Amp Tube,47.92503738400,-92.66156768800,./0.png
-92.7614282965334,47.8626321111916,13-4-15410-F1,Device,Fuse,Fuse,,,50T,100 Amp Tube,47.86272811890,-92.76141357420,./0.png
-92.733799429097,47.8628172958342,13-4-15411-F4,Device,Fuse,,Fuse,,50T,100 Amp Tube,47.86291122440,-92.73378753660,./0.png
-92.7364567397392,47.8628337137171,13-4-15411-F3,Device,Fuse,,Fuse,,50T,100 Amp Tube,47.86293029790,-92.73644256590,./0.png
-92.6920024463429,47.8503527271516,13-3-15518-F16,Device,Fuse,,,Fuse,25T,100 Amp Tube,47.85044860840,-92.69198608400,./0.png
-92.6767145261435,47.8536009122151,13-3-15518-F15,Device,Fuse,Fuse,,,40T,100 Amp Tube,47.85369491580,-92.67669677730,./0.png
-92.6963913201375,47.8533807027533,13-3-15518-F14,Device,Fuse,Fuse,Fuse,Fuse,40T,100 Amp Tube,47.85347747800,-92.69637298580,./0.png
-92.684107748685,47.8556095324577,13-3-15518-F13,Device,Fuse,,Fuse,,25T,100 Amp Tube,47.85570526120,-92.68408966060,./0.png
-92.6600155097846,47.890865010027,13-2-15505-F1,Device,Fuse,,,Fuse,50T,100 Amp Tube,47.89096069340,-92.66000366210,./0.png
-92.6908986797322,47.8510550087182,13-3-15518-F12,Device,Fuse,Fuse,Fuse,Fuse,40T,100 Amp Tube,47.85115051270,-92.69088745120,./0.png
-92.6787855991083,47.8536276702081,13-3-15518-F11,Device,Fuse,,,Fuse,40T,100 Amp Tube,47.85372161870,-92.67877197270,./0.png
-92.5476833321959,47.9653135803837,13-2-14105-F1,Device,Fuse,,,Fuse,20T,100 Amp Tube,47.96540832520,-92.54766845700,./0.png
-92.6823497148855,47.8536089996416,13-3-15518-F10,Device,Fuse,Fuse,Fuse,Fuse,40T,100 Amp Tube,47.85370254520,-92.68233489990,./0.png
-92.4715122804312,47.993216621857,13-2-12626-F1,Device,Fuse,,,Fuse,10T,100 Amp Tube,47.99331283570,-92.47149658200,./0.png
-92.481744447509,47.9535112708623,13-2-14111-F1,Device,Fuse,,,Fuse,6T,100 Amp Tube,47.95360565190,-92.48172760010,./0.png
-92.6778524461183,47.8171844602167,13-3-15531-F1,Device,Fuse,,,Fuse,12T,100 Amp Tube,47.81727981570,-92.67784118650,./0.png
-92.6672888188521,47.8608361494659,13-5-15517-F3,Device,Fuse,Fuse,,,50T,100 Amp Tube,47.86093139650,-92.66727447510,./0.png
-92.6769871423779,47.8767123539733,13-2-15506-F1,Device,Fuse,,,Fuse,50T,100 Amp Tube,47.87680816650,-92.67697143550,./0.png
-92.6597772561551,47.9036714651757,13-2-14032-F1,Device,Fuse,Fuse,,,50T,100 Amp Tube,47.90376663210,-92.65975952150,./0.png
-92.8283133185743,47.9380263340134,13-1-13918-F1,Device,Fuse,,Fuse,,50T,100 Amp Tube,47.93812179570,-92.82830047610,./0.png
-92.7048238804009,47.8567950157474,13-3-15413-F1,Device,Fuse,,,Fuse,40T,100 Amp Tube,47.85689163210,-92.70481109620,./0.png
-92.7770633816646,47.8626115254062,13-4-15409-F1,Device,Fuse,Fuse,,,50T,100 Amp Tube,47.86270523070,-92.77704620360,./0.png
-92.6461970534249,47.9932737111,13-2-12528-F1,Device,Fuse,,Fuse,,12T,100 Amp Tube,47.99337005620,-92.64617919920,./0.png
-92.6742306625354,47.8269713868901,13-3-15529-F2,Device,Fuse,Fuse,,,20T,100 Amp Tube,47.82706832890,-92.67421722410,./0.png
-92.746237930747,47.8331498778231,13-4-15427-F1,Device,Fuse,,,Fuse,20T,100 Amp Tube,47.83324432370,-92.74622344970,./0.png
-92.6822750858359,47.8532254260754,13-3-15518-F8,Device,Fuse,,Fuse,,25T,100 Amp Tube,47.85332107540,-92.68225860600,./0.png
-92.6400277754133,47.9546069464054,13-2-14009-F1,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.95470428470,-92.64001464840,./0.png
-92.6015462580888,47.959913973142,13-2-14011-F1,Device,Fuse,,,Fuse,20T,100 Amp Tube,47.96001052860,-92.60153198240,./0.png
-92.6733898325336,47.9307664071948,13-2-14020-F4,Device,Fuse,,,Fuse,30T,100 Amp Tube,47.93086242680,-92.67337799070,./0.png
-92.6673534091081,47.9284596376814,13-2-14020-F3,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.92855453490,-92.66733551030,./0.png
-92.6729384816103,47.9308757477368,13-2-14020-F2,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.93097305300,-92.67292022710,./0.png
-92.6718790915012,47.8607875367203,13-5-15517-F2,Device,Fuse,Fuse,,,50T,100 Amp Tube,47.86088180540,-92.67186737060,./0.png
-92.6840496917258,47.8562632470767,13-3-15518-F7,Device,Fuse,,,Fuse,25T,100 Amp Tube,47.85635757450,-92.68403625490,./0.png
-92.7212987886294,47.8627818480983,13-4-15411-F2,Device,Fuse,Fuse,,,50T,100 Amp Tube,47.86287689210,-92.72128295900,./0.png
-92.6842056534135,47.8625116017644,13-2-15507-F3,Device,Fuse,,Fuse,,50T,100 Amp Tube,47.86260604860,-92.68418884280,./0.png
-92.8281443706057,47.9295045396918,13-1-13919-F1,Device,Fuse,,Fuse,,50T,100 Amp Tube,47.92959976200,-92.82813262940,./0.png
-92.7398536018553,47.8635444509483,13-4-15411-F1,Device,Fuse,Fuse,,,50T,100 Amp Tube,47.86363983150,-92.73983764650,./0.png
-92.6963354649205,47.8501395230125,13-3-15518-F6,Device,Fuse,Fuse,,,25T,100 Amp Tube,47.85023498540,-92.69631958010,./0.png
-92.6220749646798,47.9513044562055,13-2-14010-F1,Device,Fuse,,Fuse,,30T,100 Amp Tube,47.95140075680,-92.62206268310,./0.png
-92.6745855012425,47.8217283472734,13-3-15529-F1,Device,Fuse,,Fuse,,20T,100 Amp Tube,47.82182312010,-92.67456817630,./0.png
